name,description,isMandatory,impcParameterOrigId
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68172
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68173
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68174
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68175
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68176
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68177
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68178
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68179
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68180
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68181
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68182
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68183
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68184
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68185
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68186
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68187
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68188
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68189
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68190
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68191
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68192
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68193
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68194
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68195
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68196
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68197
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68198
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68199
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68200
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68201
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68202
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68203
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68204
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68205
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68206
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68207
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68208
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68209
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68210
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68211
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68212
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68213
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68214
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68215
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68216
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68217
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68218
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,68219
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,92272
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,85956
MicroCT E14.5-E15.5,NA,FALSE,52270
MicroCT E14.5-E15.5,NA,FALSE,52271
MicroCT E14.5-E15.5,NA,FALSE,52272
MicroCT E14.5-E15.5,NA,FALSE,52273
MicroCT E14.5-E15.5,NA,FALSE,52274
MicroCT E14.5-E15.5,NA,FALSE,52275
MicroCT E14.5-E15.5,NA,FALSE,52276
MicroCT E14.5-E15.5,NA,FALSE,52277
MicroCT E14.5-E15.5,NA,FALSE,52278
MicroCT E14.5-E15.5,NA,FALSE,52279
MicroCT E14.5-E15.5,NA,FALSE,52280
MicroCT E14.5-E15.5,NA,FALSE,52281
MicroCT E14.5-E15.5,NA,FALSE,52282
MicroCT E14.5-E15.5,NA,FALSE,52283
MicroCT E14.5-E15.5,NA,FALSE,52284
MicroCT E14.5-E15.5,NA,FALSE,52285
MicroCT E14.5-E15.5,NA,FALSE,52286
MicroCT E14.5-E15.5,NA,FALSE,52287
MicroCT E14.5-E15.5,NA,FALSE,52288
MicroCT E14.5-E15.5,NA,FALSE,52289
MicroCT E14.5-E15.5,NA,FALSE,52290
MicroCT E14.5-E15.5,NA,FALSE,52291
MicroCT E14.5-E15.5,NA,FALSE,52292
MicroCT E14.5-E15.5,NA,FALSE,52293
MicroCT E14.5-E15.5,NA,FALSE,52294
MicroCT E14.5-E15.5,NA,FALSE,52295
MicroCT E14.5-E15.5,NA,FALSE,52296
MicroCT E14.5-E15.5,NA,FALSE,52297
MicroCT E14.5-E15.5,NA,FALSE,52298
MicroCT E14.5-E15.5,NA,FALSE,52299
MicroCT E14.5-E15.5,NA,FALSE,52300
MicroCT E14.5-E15.5,NA,FALSE,52301
MicroCT E14.5-E15.5,NA,FALSE,52302
MicroCT E14.5-E15.5,NA,FALSE,52303
MicroCT E14.5-E15.5,NA,FALSE,52304
MicroCT E14.5-E15.5,NA,FALSE,52305
MicroCT E14.5-E15.5,NA,FALSE,52306
MicroCT E14.5-E15.5,NA,FALSE,52307
MicroCT E14.5-E15.5,NA,FALSE,52308
MicroCT E14.5-E15.5,NA,FALSE,52309
MicroCT E14.5-E15.5,NA,FALSE,52310
MicroCT E14.5-E15.5,NA,FALSE,52311
MicroCT E14.5-E15.5,NA,FALSE,52312
MicroCT E14.5-E15.5,NA,FALSE,52313
MicroCT E14.5-E15.5,NA,FALSE,52314
MicroCT E14.5-E15.5,NA,FALSE,52315
MicroCT E14.5-E15.5,NA,FALSE,52316
MicroCT E14.5-E15.5,NA,FALSE,52317
MicroCT E14.5-E15.5,NA,FALSE,52318
MicroCT E14.5-E15.5,NA,FALSE,52319
MicroCT E14.5-E15.5,NA,FALSE,52320
MicroCT E14.5-E15.5,NA,FALSE,52321
MicroCT E14.5-E15.5,NA,FALSE,52322
MicroCT E14.5-E15.5,NA,FALSE,52323
MicroCT E14.5-E15.5,NA,FALSE,52324
MicroCT E14.5-E15.5,NA,FALSE,52325
MicroCT E14.5-E15.5,NA,FALSE,52326
MicroCT E14.5-E15.5,NA,FALSE,52327
MicroCT E14.5-E15.5,NA,FALSE,52328
MicroCT E14.5-E15.5,NA,FALSE,52329
MicroCT E14.5-E15.5,NA,FALSE,52330
MicroCT E14.5-E15.5,NA,FALSE,52331
MicroCT E14.5-E15.5,NA,FALSE,52332
MicroCT E14.5-E15.5,NA,FALSE,52333
MicroCT E14.5-E15.5,NA,FALSE,52334
MicroCT E14.5-E15.5,NA,FALSE,52335
MicroCT E14.5-E15.5,NA,FALSE,52336
MicroCT E14.5-E15.5,NA,FALSE,52337
MicroCT E14.5-E15.5,NA,FALSE,52338
MicroCT E14.5-E15.5,NA,FALSE,52339
MicroCT E14.5-E15.5,NA,FALSE,52340
MicroCT E14.5-E15.5,NA,FALSE,52341
MicroCT E14.5-E15.5,NA,FALSE,52342
MicroCT E14.5-E15.5,NA,FALSE,52343
MicroCT E14.5-E15.5,NA,FALSE,52344
MicroCT E14.5-E15.5,NA,FALSE,52345
MicroCT E14.5-E15.5,NA,FALSE,52346
MicroCT E14.5-E15.5,NA,FALSE,52347
MicroCT E14.5-E15.5,NA,FALSE,52348
MicroCT E14.5-E15.5,NA,FALSE,52349
MicroCT E14.5-E15.5,NA,FALSE,52350
MicroCT E14.5-E15.5,NA,FALSE,52351
MicroCT E14.5-E15.5,NA,FALSE,52352
MicroCT E14.5-E15.5,NA,FALSE,52353
MicroCT E14.5-E15.5,NA,FALSE,52354
MicroCT E14.5-E15.5,NA,FALSE,52355
MicroCT E14.5-E15.5,NA,FALSE,52356
MicroCT E14.5-E15.5,NA,FALSE,52357
MicroCT E14.5-E15.5,NA,FALSE,52358
MicroCT E14.5-E15.5,NA,FALSE,52359
MicroCT E14.5-E15.5,NA,FALSE,52360
MicroCT E14.5-E15.5,NA,FALSE,52361
MicroCT E14.5-E15.5,NA,FALSE,52362
MicroCT E14.5-E15.5,NA,FALSE,52363
MicroCT E14.5-E15.5,NA,FALSE,52364
MicroCT E14.5-E15.5,NA,FALSE,52365
MicroCT E14.5-E15.5,NA,FALSE,52366
MicroCT E14.5-E15.5,NA,FALSE,52367
MicroCT E14.5-E15.5,NA,FALSE,52368
MicroCT E14.5-E15.5,NA,FALSE,52369
MicroCT E14.5-E15.5,NA,FALSE,52370
MicroCT E14.5-E15.5,NA,FALSE,52371
MicroCT E14.5-E15.5,NA,FALSE,52372
MicroCT E14.5-E15.5,NA,FALSE,52373
MicroCT E14.5-E15.5,NA,FALSE,52374
MicroCT E14.5-E15.5,NA,FALSE,52375
MicroCT E14.5-E15.5,NA,FALSE,52376
MicroCT E14.5-E15.5,NA,FALSE,52377
MicroCT E14.5-E15.5,NA,FALSE,52378
MicroCT E14.5-E15.5,NA,FALSE,52379
MicroCT E14.5-E15.5,NA,FALSE,52380
MicroCT E14.5-E15.5,NA,FALSE,52381
MicroCT E14.5-E15.5,NA,FALSE,52382
MicroCT E14.5-E15.5,NA,FALSE,52383
MicroCT E14.5-E15.5,NA,FALSE,52384
MicroCT E14.5-E15.5,NA,FALSE,52385
MicroCT E14.5-E15.5,NA,FALSE,52386
MicroCT E14.5-E15.5,NA,FALSE,52387
MicroCT E14.5-E15.5,NA,FALSE,52388
MicroCT E14.5-E15.5,NA,FALSE,52389
MicroCT E14.5-E15.5,NA,FALSE,52390
MicroCT E14.5-E15.5,NA,FALSE,52391
MicroCT E14.5-E15.5,NA,FALSE,52392
MicroCT E14.5-E15.5,NA,FALSE,52393
MicroCT E14.5-E15.5,NA,FALSE,52394
MicroCT E14.5-E15.5,NA,FALSE,52395
MicroCT E14.5-E15.5,NA,FALSE,52396
MicroCT E14.5-E15.5,NA,FALSE,52397
MicroCT E14.5-E15.5,NA,FALSE,52398
MicroCT E14.5-E15.5,NA,FALSE,52399
MicroCT E14.5-E15.5,NA,FALSE,52400
MicroCT E14.5-E15.5,NA,FALSE,52401
MicroCT E14.5-E15.5,NA,FALSE,52402
MicroCT E14.5-E15.5,NA,FALSE,52403
MicroCT E14.5-E15.5,NA,FALSE,52404
MicroCT E14.5-E15.5,NA,FALSE,52405
MicroCT E14.5-E15.5,NA,FALSE,52406
MicroCT E14.5-E15.5,NA,FALSE,52407
MicroCT E14.5-E15.5,NA,FALSE,52408
MicroCT E14.5-E15.5,NA,FALSE,52409
MicroCT E14.5-E15.5,NA,FALSE,52410
MicroCT E14.5-E15.5,NA,FALSE,52411
MicroCT E14.5-E15.5,NA,FALSE,52412
MicroCT E14.5-E15.5,NA,FALSE,52413
MicroCT E14.5-E15.5,NA,FALSE,52414
MicroCT E14.5-E15.5,NA,FALSE,52415
MicroCT E14.5-E15.5,NA,FALSE,52416
MicroCT E14.5-E15.5,NA,FALSE,52417
MicroCT E14.5-E15.5,NA,FALSE,52418
MicroCT E14.5-E15.5,NA,FALSE,52419
MicroCT E14.5-E15.5,NA,FALSE,52420
MicroCT E14.5-E15.5,NA,FALSE,52421
MicroCT E14.5-E15.5,NA,FALSE,52422
MicroCT E14.5-E15.5,NA,FALSE,52423
MicroCT E14.5-E15.5,NA,FALSE,52424
MicroCT E14.5-E15.5,NA,FALSE,52425
MicroCT E14.5-E15.5,NA,FALSE,52426
MicroCT E14.5-E15.5,NA,FALSE,52427
MicroCT E14.5-E15.5,NA,FALSE,52428
MicroCT E14.5-E15.5,NA,FALSE,52429
MicroCT E14.5-E15.5,NA,FALSE,52430
MicroCT E14.5-E15.5,NA,FALSE,52431
MicroCT E14.5-E15.5,NA,FALSE,52432
MicroCT E14.5-E15.5,NA,FALSE,52433
MicroCT E14.5-E15.5,NA,FALSE,52434
MicroCT E14.5-E15.5,NA,FALSE,52435
MicroCT E14.5-E15.5,NA,FALSE,52436
MicroCT E14.5-E15.5,NA,FALSE,52437
MicroCT E14.5-E15.5,NA,FALSE,52438
MicroCT E14.5-E15.5,NA,FALSE,52439
MicroCT E14.5-E15.5,NA,FALSE,52440
MicroCT E14.5-E15.5,NA,FALSE,52441
MicroCT E14.5-E15.5,NA,FALSE,52442
MicroCT E14.5-E15.5,NA,FALSE,52443
MicroCT E14.5-E15.5,NA,FALSE,52444
MicroCT E14.5-E15.5,NA,FALSE,52445
MicroCT E14.5-E15.5,NA,FALSE,52446
MicroCT E14.5-E15.5,NA,FALSE,52447
MicroCT E14.5-E15.5,NA,FALSE,52448
Gross Morphology Embryo E18.5,NA,FALSE,43549
Gross Morphology Embryo E18.5,NA,FALSE,43550
Gross Morphology Embryo E18.5,NA,FALSE,43556
Gross Morphology Embryo E18.5,NA,FALSE,43557
Gross Morphology Embryo E18.5,NA,FALSE,43563
Gross Morphology Embryo E18.5,NA,FALSE,43564
Gross Morphology Embryo E18.5,NA,FALSE,43574
Gross Morphology Embryo E18.5,NA,FALSE,43575
Gross Morphology Embryo E18.5,NA,FALSE,43576
Gross Morphology Embryo E18.5,NA,FALSE,43584
Gross Morphology Embryo E18.5,NA,FALSE,43592
Gross Morphology Embryo E18.5,NA,FALSE,43593
Gross Morphology Embryo E18.5,NA,FALSE,43594
Gross Morphology Embryo E18.5,NA,FALSE,43600
Gross Morphology Embryo E18.5,NA,FALSE,43604
Gross Morphology Embryo E18.5,NA,FALSE,43605
Gross Morphology Embryo E18.5,NA,FALSE,43606
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66104
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66105
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66106
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66107
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66108
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66109
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66110
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66111
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66112
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66113
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66114
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66115
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66116
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66117
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66118
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66119
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66120
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66121
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66122
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66123
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66124
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66125
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66126
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66127
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66128
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66129
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66130
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66131
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66132
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66133
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66134
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,66135
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,71972
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,71973
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,71974
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,71975
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,71976
Viability Primary Screen,Assess the viability of mutant mice of each sex and zygosity.,TRUE,92576
Indirect Calorimetry,NA,FALSE,18100
Indirect Calorimetry,NA,FALSE,18101
Indirect Calorimetry,NA,FALSE,18102
Indirect Calorimetry,NA,FALSE,18103
Indirect Calorimetry,NA,FALSE,18104
Indirect Calorimetry,NA,FALSE,18105
Indirect Calorimetry,NA,FALSE,18106
Indirect Calorimetry,NA,FALSE,18107
Indirect Calorimetry,NA,FALSE,18108
Indirect Calorimetry,NA,FALSE,18109
Indirect Calorimetry,NA,FALSE,18110
Indirect Calorimetry,NA,FALSE,18111
Indirect Calorimetry,NA,FALSE,18112
Indirect Calorimetry,NA,FALSE,18113
Indirect Calorimetry,NA,FALSE,18114
Indirect Calorimetry,NA,FALSE,18115
Indirect Calorimetry,NA,FALSE,18116
Indirect Calorimetry,NA,FALSE,18117
Indirect Calorimetry,NA,FALSE,18118
Indirect Calorimetry,NA,FALSE,18119
Indirect Calorimetry,NA,FALSE,18120
Indirect Calorimetry,NA,FALSE,18121
Heart Weight,To evaluate cardiac size using heart weight and body weight.,TRUE,22503
Heart Weight,To evaluate cardiac size using heart weight and body weight.,TRUE,22504
Heart Weight,To evaluate cardiac size using heart weight and body weight.,TRUE,22505
Heart Weight,To evaluate cardiac size using heart weight and body weight.,TRUE,22506
Heart Weight,To evaluate cardiac size using heart weight and body weight.,TRUE,22507
Heart Weight,To evaluate cardiac size using heart weight and body weight.,TRUE,22508
Heart Weight,To evaluate cardiac size using heart weight and body weight.,TRUE,22509
Heart Weight,To evaluate cardiac size using heart weight and body weight.,TRUE,22510
Heart Weight,To evaluate cardiac size using heart weight and body weight.,TRUE,22511
Heart Weight,To evaluate cardiac size using heart weight and body weight.,TRUE,22512
Heart Weight,To evaluate cardiac size using heart weight and body weight.,TRUE,22513
Heart Weight,To evaluate cardiac size using heart weight and body weight.,TRUE,22514
Housing and Husbandry,NA,FALSE,33532
Housing and Husbandry,NA,FALSE,33533
Housing and Husbandry,NA,FALSE,33534
Housing and Husbandry,NA,FALSE,33535
Housing and Husbandry,NA,FALSE,33536
Housing and Husbandry,NA,FALSE,33537
Housing and Husbandry,NA,FALSE,33538
Housing and Husbandry,NA,FALSE,33539
Housing and Husbandry,NA,FALSE,33541
Housing and Husbandry,NA,FALSE,33542
Housing and Husbandry,NA,FALSE,33544
Housing and Husbandry,NA,FALSE,33545
Housing and Husbandry,NA,FALSE,33547
Housing and Husbandry,NA,FALSE,33548
Housing and Husbandry,NA,FALSE,33549
Housing and Husbandry,NA,FALSE,33551
Housing and Husbandry,NA,FALSE,33552
Housing and Husbandry,NA,FALSE,33553
Housing and Husbandry,NA,FALSE,33555
Housing and Husbandry,NA,FALSE,33556
Housing and Husbandry,NA,FALSE,33557
Housing and Husbandry,NA,FALSE,33560
Housing and Husbandry,NA,FALSE,33561
Housing and Husbandry,NA,FALSE,33562
Housing and Husbandry,NA,FALSE,33563
Housing and Husbandry,NA,FALSE,33564
Housing and Husbandry,NA,FALSE,33565
Housing and Husbandry,NA,FALSE,33566
Housing and Husbandry,NA,FALSE,33568
Housing and Husbandry,NA,FALSE,33570
Housing and Husbandry,NA,FALSE,33571
Housing and Husbandry,NA,FALSE,33573
Housing and Husbandry,NA,FALSE,33574
Housing and Husbandry,NA,FALSE,33575
Housing and Husbandry,NA,FALSE,33576
Housing and Husbandry,NA,FALSE,33577
Housing and Husbandry,NA,FALSE,33578
Housing and Husbandry,NA,FALSE,33579
Housing and Husbandry,NA,FALSE,33580
Housing and Husbandry,NA,FALSE,33582
Housing and Husbandry,NA,FALSE,33584
Housing and Husbandry,NA,FALSE,33588
Housing and Husbandry,NA,FALSE,33589
Housing and Husbandry,NA,FALSE,33590
Housing and Husbandry,NA,FALSE,33591
Housing and Husbandry,NA,FALSE,33592
Housing and Husbandry,NA,FALSE,33593
Housing and Husbandry,NA,FALSE,33594
Housing and Husbandry,NA,FALSE,33595
Housing and Husbandry,NA,FALSE,33596
Housing and Husbandry,NA,FALSE,33597
Housing and Husbandry,NA,FALSE,33598
Viability E18.5 Secondary Screen,NA,FALSE,36688
Viability E18.5 Secondary Screen,NA,FALSE,36689
Viability E18.5 Secondary Screen,NA,FALSE,36690
Viability E18.5 Secondary Screen,NA,FALSE,36691
Viability E18.5 Secondary Screen,NA,FALSE,36692
Viability E18.5 Secondary Screen,NA,FALSE,36693
Viability E18.5 Secondary Screen,NA,FALSE,36694
Viability E18.5 Secondary Screen,NA,FALSE,36695
Viability E18.5 Secondary Screen,NA,FALSE,36696
Viability E18.5 Secondary Screen,NA,FALSE,36697
Viability E18.5 Secondary Screen,NA,FALSE,36698
Viability E18.5 Secondary Screen,NA,FALSE,36699
Viability E18.5 Secondary Screen,NA,FALSE,36700
Viability E18.5 Secondary Screen,NA,FALSE,36701
Viability E18.5 Secondary Screen,NA,FALSE,36702
Viability E18.5 Secondary Screen,NA,FALSE,36703
Viability E18.5 Secondary Screen,NA,FALSE,36704
Viability E18.5 Secondary Screen,NA,FALSE,36705
Viability E18.5 Secondary Screen,NA,FALSE,36706
Viability E18.5 Secondary Screen,NA,FALSE,36707
Viability E18.5 Secondary Screen,NA,FALSE,36708
Viability E18.5 Secondary Screen,NA,FALSE,36709
Viability E18.5 Secondary Screen,NA,FALSE,36710
Viability E18.5 Secondary Screen,NA,FALSE,36711
Viability E18.5 Secondary Screen,NA,FALSE,36712
Viability E18.5 Secondary Screen,NA,FALSE,36713
Viability E18.5 Secondary Screen,NA,FALSE,36714
Electrocardiogram (ECG),To provide a high throughput method to obtain Electrocardiograms in a conscious mouse.,TRUE,28496
Electrocardiogram (ECG),To provide a high throughput method to obtain Electrocardiograms in a conscious mouse.,TRUE,28498
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46580
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46581
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46582
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46583
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46584
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46585
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46586
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46587
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46588
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46589
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46590
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46591
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46592
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46593
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46594
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46595
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46596
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46597
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46598
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46599
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46600
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46601
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46602
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46603
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46604
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46605
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46606
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46607
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46608
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46609
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46610
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46611
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46612
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46613
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46614
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46615
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46616
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46617
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46618
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46619
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46620
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46621
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46622
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46623
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46624
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46625
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46626
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46627
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46628
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46629
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46630
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46631
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46632
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46633
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46634
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46635
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46636
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46637
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46638
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46639
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46640
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46641
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46642
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46643
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46644
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46645
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46646
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46647
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46648
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46649
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46650
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46651
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46652
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46653
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46654
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46655
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46656
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46657
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46658
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46659
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46660
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46661
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46662
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46663
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46664
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46665
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46666
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46667
Eye Morphology,To detect abnormalities in eye morphology.,TRUE,46668
Experimental design,NA,FALSE,38988
