"","DO.Disease.ID","DO.Disease.Name","OMIM.IDs","Mouse.MGI.ID"
"1436","DOID:0110313","hypertrophic cardiomyopathy 7","OMIM:613690","MGI:3690008"
"1437","DOID:0110313","hypertrophic cardiomyopathy 7","OMIM:613690","MGI:3690007"
"1438","DOID:0110313","hypertrophic cardiomyopathy 7","OMIM:613690","MGI:5910499"
"1439","DOID:0110314","hypertrophic cardiomyopathy 8","OMIM:608751","MGI:5909256"
"1440","DOID:12638","hypertrophic pyloric stenosis","OMIM:179010|OMIM:300711|OMIM:610260|OMIM:612017|OMIM:612525","MGI:96214"
"1441","DOID:12638","hypertrophic pyloric stenosis","OMIM:179010|OMIM:300711|OMIM:610260|OMIM:612017|OMIM:612525","MGI:97360"
"1442","DOID:0080041","hypochondroplasia","OMIM:146000","MGI:95524"
"1443","DOID:0090071","hypogonadotropic hypogonadism 11 with or without anosmia","OMIM:614840","MGI:892968"
"1444","DOID:0090072","hypogonadotropic hypogonadism 12 with or without anosmia","OMIM:614841","MGI:95789"
"1445","DOID:0090073","hypogonadotropic hypogonadism 13 with or without anosmia","OMIM:614842","MGI:2663985"
"1446","DOID:0090078","hypogonadotropic hypogonadism 7 with or without anosmia","OMIM:146110","MGI:95790"
"1447","DOID:0090074","hypogonadotropic hypogonadism 8 with or without anosmia","OMIM:614837","MGI:2148793"
"1448","DOID:14452","hypokalemic periodic paralysis","OMIM:170400|OMIM:613345","MGI:88294"
"1449","DOID:14452","hypokalemic periodic paralysis","OMIM:170400|OMIM:613345","MGI:98250"
"1450","DOID:0060787","hypomyelinating leukodystrophy 2","OMIM:608804","MGI:2153060"
"1451","DOID:0060798","hypomyelinating leukodystrophy 6","OMIM:612438","MGI:107848"
"1452","DOID:0060794","hypomyelinating leukodystrophy 7","OMIM:607694","MGI:2681836"
"1453","DOID:0060878","hypoparathyroidism-deafness-renal disease syndrome","OMIM:146255","MGI:95663"
"1454","DOID:9955","hypoplastic left heart syndrome","OMIM:241550|OMIM:614435","MGI:5438049"
"1455","DOID:9955","hypoplastic left heart syndrome","OMIM:241550|OMIM:614435","MGI:5467352"
"1456","DOID:9955","hypoplastic left heart syndrome","OMIM:241550|OMIM:614435","MGI:5311362"
"1457","DOID:9955","hypoplastic left heart syndrome","OMIM:241550|OMIM:614435","MGI:5446147"
"1458","DOID:9955","hypoplastic left heart syndrome","OMIM:241550|OMIM:614435","MGI:1919782"
"1459","DOID:9955","hypoplastic left heart syndrome","OMIM:241550|OMIM:614435","MGI:5646610"
"1460","DOID:9955","hypoplastic left heart syndrome","OMIM:241550|OMIM:614435","MGI:5311027"
"1461","DOID:9955","hypoplastic left heart syndrome","OMIM:241550|OMIM:614435","MGI:5445348"
"1462","DOID:9955","hypoplastic left heart syndrome","OMIM:241550|OMIM:614435","MGI:97350"
"1463","DOID:9955","hypoplastic left heart syndrome","OMIM:241550|OMIM:614435","MGI:5646601"
"1464","DOID:9955","hypoplastic left heart syndrome","OMIM:241550|OMIM:614435","MGI:6161435"
"1465","DOID:0060858","hypotonia-cystinuria syndrome","OMIM:606407","MGI:1920832"
"1466","DOID:0110710","hypotrichosis 13","OMIM:615896","MGI:1861586"
"1467","DOID:0110701","hypotrichosis 4","OMIM:146550","MGI:96223"
"1468","DOID:0110703","hypotrichosis 6","OMIM:607903","MGI:2661061"
"1469","DOID:1702","ichthyosis vulgaris","OMIM:146700","MGI:2138281"
"1470","DOID:12559","idiopathic juvenile osteoporosis","OMIM:259750","MGI:102967"
"1471","DOID:2986","IgA glomerulonephritis","OMIM:161950","MGI:105059"
"1472","DOID:2986","IgA glomerulonephritis","OMIM:161950","MGI:6313625"
"1473","DOID:2986","IgA glomerulonephritis","OMIM:161950","MGI:95705"
"1474","DOID:2986","IgA glomerulonephritis","OMIM:161950","MGI:6313614"
"1475","DOID:2986","IgA glomerulonephritis","OMIM:161950","MGI:1355317"
"1476","DOID:2986","IgA glomerulonephritis","OMIM:161950","MGI:2450863"
"1477","DOID:2986","IgA glomerulonephritis","OMIM:161950","MGI:98919"
"1478","DOID:2986","IgA glomerulonephritis","OMIM:161950","MGI:3849833"
"1479","DOID:2986","IgA glomerulonephritis","OMIM:161950","MGI:1344376"
"1480","DOID:0111140","IGSF1 deficiency syndrome","OMIM:300888","MGI:2147913"
"1481","DOID:0090110","immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome","OMIM:304790","MGI:1891436"
"1482","DOID:0111936","immunodeficiency 14","OMIM:615513","MGI:1098211"
"1483","DOID:0111960","immunodeficiency 15A","OMIM:618204","MGI:1338071"
"1484","DOID:0112061","immunodeficiency 73b with defective neutrophil chemotaxis and lymphopenia","OMIM:618986","MGI:97846"
"1485","DOID:0090008","immunodeficiency-centromeric instability-facial anomalies syndrome 1","OMIM:242860","MGI:1261819"
"1486","DOID:0060758","immunodeficiency with hyper-IgM type 2","OMIM:605258","MGI:1342279"
"1487","DOID:3429","inclusion body myositis","OMIM:147421","MGI:3720793"
"1488","DOID:3429","inclusion body myositis","OMIM:147421","MGI:3720794"
"1489","DOID:0110914","infantile hypophosphatasia","OMIM:241500","MGI:87983"
"1490","DOID:0080109","infantile myofibromatosis","OMIM:228550|OMIM:615293","MGI:97531"
"1491","DOID:0110892","inflammatory bowel disease 1","OMIM:266600","MGI:2429397"
"1492","DOID:0110885","inflammatory bowel disease 10","OMIM:611081","MGI:1924290"
"1493","DOID:0110887","inflammatory bowel disease 12","OMIM:612241","MGI:95772"
"1494","DOID:0110893","inflammatory bowel disease 13","OMIM:612244","MGI:97570"
"1495","DOID:0110896","inflammatory bowel disease 16","OMIM:612259","MGI:4943325"
"1496","DOID:0110896","inflammatory bowel disease 16","OMIM:612259","MGI:2180140"
"1497","DOID:0110896","inflammatory bowel disease 16","OMIM:612259","MGI:4943324"
"1498","DOID:0060603","isolated anhidrosis with normal sweat glands","OMIM:106190","MGI:99418"
"1499","DOID:0110213","isolated cleft palate","OMIM:119540","MGI:2679336"
"1500","DOID:0111717","isolated cryptophthalmia","OMIM:123570","MGI:2444465"
"1501","DOID:0060873","isolated growth hormone deficiency type IA","OMIM:262400","MGI:95709"
"1502","DOID:0060872","isolated growth hormone deficiency type II","OMIM:173100","MGI:95707"
"1503","DOID:0060835","isolated microphthalmia 6","OMIM:613517","MGI:1916703"
"1504","DOID:0081357","isolated mitochondrial myopathy","OMIM:616209","MGI:2143558"
"1505","DOID:2842","Jervell-Lange Nielsen syndrome","OMIM:220400|OMIM:612347","MGI:96673"
"1506","DOID:2842","Jervell-Lange Nielsen syndrome","OMIM:220400|OMIM:612347","MGI:108083"
"1507","DOID:14694","Johanson-Blizzard syndrome","OMIM:243800","MGI:1277977"
"1508","DOID:0110986","Joubert syndrome 17","OMIM:614615","MGI:1920942"
"1509","DOID:0110995","Joubert syndrome 26","OMIM:616784","MGI:2442760"
"1510","DOID:0110998","Joubert syndrome 3","OMIM:608629","MGI:87971"
"1511","DOID:0080279","Joubert syndrome 33","OMIM:617767","MGI:1261910"
"1512","DOID:0111000","Joubert syndrome 5","OMIM:610188","MGI:2384917"
"1513","DOID:0111001","Joubert syndrome 6","OMIM:610688","MGI:1923928"
"1514","DOID:0111002","Joubert syndrome 7","OMIM:611560","MGI:1920563"
"1515","DOID:0060737","junctional epidermolysis bullosa Herlitz type","OMIM:226700","MGI:99913"
"1516","DOID:0060737","junctional epidermolysis bullosa Herlitz type","OMIM:226700","MGI:96605"
"1517","DOID:0060737","junctional epidermolysis bullosa Herlitz type","OMIM:226700","MGI:99915"
"1518","DOID:0060738","junctional epidermolysis bullosa non-Herlitz type","OMIM:226650","MGI:99915"
"1519","DOID:0060738","junctional epidermolysis bullosa non-Herlitz type","OMIM:226650","MGI:88450"
"1520","DOID:0060738","junctional epidermolysis bullosa non-Herlitz type","OMIM:226650","MGI:99913"
"1521","DOID:0060738","junctional epidermolysis bullosa non-Herlitz type","OMIM:226650","MGI:99909"
"1522","DOID:0060738","junctional epidermolysis bullosa non-Herlitz type","OMIM:226650","MGI:96613"
"1523","DOID:0060733","junctional epidermolysis bullosa with pyloric atresia","OMIM:226730","MGI:96613"
"1524","DOID:1068","juvenile glaucoma","OMIM:137750","MGI:97490"
"1525","DOID:0050458","juvenile myelomonocytic leukemia","OMIM:607785","MGI:96680"
"1526","DOID:0050458","juvenile myelomonocytic leukemia","OMIM:607785","MGI:97306"
"1527","DOID:0050458","juvenile myelomonocytic leukemia","OMIM:607785","MGI:99511"
"1528","DOID:0050458","juvenile myelomonocytic leukemia","OMIM:607785","MGI:95559"
"1529","DOID:4890","juvenile myoclonic epilepsy","OMIM:254770","MGI:1919127"
"1530","DOID:0050787","juvenile polyposis syndrome","OMIM:174900","MGI:5473819"
"1531","DOID:0050787","juvenile polyposis syndrome","OMIM:174900","MGI:1338938"
"1532","DOID:0050787","juvenile polyposis syndrome","OMIM:174900","MGI:894293"
"1533","DOID:12376","juvenile spinal muscular atrophy","OMIM:253400","MGI:109257"
"1534","DOID:0060473","Kabuki syndrome","OMIM:147920|OMIM:300867","MGI:2682319"
"1535","DOID:0060911","karyomegalic interstitial nephritis","OMIM:614817","MGI:3045266"
"1536","DOID:0111456","Kaufman oculocerebrofacial syndrome","OMIM:244450","MGI:1891295"
"1537","DOID:14780","KBG syndrome","OMIM:148050","MGI:1924337"
"1538","DOID:12934","Kearns-Sayre syndrome","OMIM:530000","MGI:107810"
"1539","DOID:0060161","Kennedys disease","OMIM:313200","MGI:5308066"
"1540","DOID:0060161","Kennedys disease","OMIM:313200","MGI:5000273"
"1541","DOID:0060161","Kennedys disease","OMIM:313200","MGI:3767712"
"1542","DOID:0060161","Kennedys disease","OMIM:313200","MGI:5000272"
"1543","DOID:0060161","Kennedys disease","OMIM:313200","MGI:5000271"
"1544","DOID:0060161","Kennedys disease","OMIM:313200","MGI:3793691"
"1545","DOID:10126","keratoconus","OMIM:148300|OMIM:608586|OMIM:608932|OMIM:609271|OMIM:614622|OMIM:614623|OMIM:614628|OMIM:614629","MGI:2142810"
"1546","DOID:2734","keratosis follicularis","OMIM:124200","MGI:88110"
"1547","DOID:0060472","Kindler syndrome","OMIM:173650","MGI:2443583"
"1548","DOID:0112383","KINSSHIP syndrome","OMIM:619297","MGI:106927"
"1549","DOID:0060352","Kleefstra syndrome 1","OMIM:610253","MGI:1924933"
"1550","DOID:0111668","Kohlschutter-Tonz syndrome","OMIM:226750","MGI:1913299"
"1551","DOID:0050880","Koolen de Vries syndrome","OMIM:610443","MGI:1923969"
"1552","DOID:0050880","Koolen de Vries syndrome","OMIM:610443","MGI:6342923"
"1553","DOID:10587","Krabbe disease","OMIM:245200","MGI:97783"
"1554","DOID:10587","Krabbe disease","OMIM:245200","MGI:95636"
"1555","DOID:0060556","Kufor-Rakeb syndrome","OMIM:606693","MGI:1922022"
"1556","DOID:0050574","L-2-hydroxyglutaric aciduria","OMIM:236792","MGI:2384968"
"1557","DOID:0050331","lacrimoauriculodentodigital syndrome 1","OMIM:149730","MGI:1099809"
"1558","DOID:3534","Lafora disease","OMIM:254780","MGI:6459752"
"1559","DOID:3534","Lafora disease","OMIM:254780","MGI:1341085"
"1560","DOID:3534","Lafora disease","OMIM:254780","MGI:2145264"
"1561","DOID:2571","Langerhans-cell histiocytosis","OMIM:246400|OMIM:604856","MGI:88190"
"1562","DOID:9521","Laron syndrome","OMIM:262500","MGI:95708"
"1563","DOID:0060869","late-onset retinal degeneration","OMIM:605670","MGI:2385958"
"1564","DOID:0110078","Leber congenital amaurosis 1","OMIM:204000","MGI:105123"
"1565","DOID:0110291","Leber congenital amaurosis 10","OMIM:611755","MGI:2384917"
"1566","DOID:0110080","Leber congenital amaurosis 12","OMIM:610612","MGI:1921273"
"1567","DOID:0110188","Leber congenital amaurosis 14","OMIM:613341","MGI:1891259"
"1568","DOID:0081169","Leber congenital amaurosis 19","OMIM:618513","MGI:101850"
"1569","DOID:0110016","Leber congenital amaurosis 2","OMIM:204100","MGI:98001"
"1570","DOID:0110331","Leber congenital amaurosis 3","OMIM:604232","MGI:2144877"
"1571","DOID:0110332","Leber congenital amaurosis 4","OMIM:604393","MGI:2148800"
"1572","DOID:0110215","Leber congenital amaurosis 5","OMIM:604537","MGI:1923032"
"1573","DOID:0110329","Leber congenital amaurosis 6","OMIM:613826","MGI:1932134"
"1574","DOID:0110333","Leber congenital amaurosis 7","OMIM:613829","MGI:1194883"
"1575","DOID:0110079","Leber congenital amaurosis 8","OMIM:613835","MGI:2136343"
"1576","DOID:0110005","Leber congenital amaurosis 9","OMIM:608553","MGI:1913704"
"1577","DOID:705","Leber hereditary optic neuropathy","OMIM:535000","MGI:102495"
"1578","DOID:705","Leber hereditary optic neuropathy","OMIM:535000","MGI:5690059"
"1579","DOID:0060480","left ventricular noncompaction","OMIM:604169","MGI:894689"
"1580","DOID:0060480","left ventricular noncompaction","OMIM:604169","MGI:1914797"
"1581","DOID:0060480","left ventricular noncompaction","OMIM:604169","MGI:1917923"
"1582","DOID:0060480","left ventricular noncompaction","OMIM:604169","MGI:1344380"
"1583","DOID:3652","Leigh disease","OMIM:256000","MGI:1277152"
"1584","DOID:3652","Leigh disease","OMIM:256000","MGI:1343135"
"1585","DOID:3652","Leigh disease","OMIM:256000","MGI:98352"
"1586","DOID:3652","Leigh disease","OMIM:256000","MGI:98443"
"1587","DOID:3652","Leigh disease","OMIM:256000","MGI:1913302"
"1588","DOID:0050561","Lennox-Gastaut syndrome","OMIM:606369","MGI:2138334"
"1589","DOID:0050561","Lennox-Gastaut syndrome","OMIM:606369","MGI:95621"
"1590","DOID:0060847","Leri-Weill dyschondrosteosis","OMIM:127300","MGI:1201673"
"1591","DOID:1919","Lesch-Nyhan syndrome","OMIM:300322","MGI:96217"
"1592","DOID:0090101","lethal congenital glycogen storage disease of heart","OMIM:261740","MGI:4818885"
"1593","DOID:0090101","lethal congenital glycogen storage disease of heart","OMIM:261740","MGI:3841168"
"1594","DOID:0110910","leukocyte adhesion deficiency 1","OMIM:116920","MGI:96611"
"1595","DOID:0110912","leukocyte adhesion deficiency 3","OMIM:612840","MGI:1333849"
"1596","DOID:0110912","leukocyte adhesion deficiency 3","OMIM:612840","MGI:2147790"
"1597","DOID:12217","Lewy body dementia","OMIM:127750","MGI:5824304"
"1598","DOID:12217","Lewy body dementia","OMIM:127750","MGI:5806787"
"1599","DOID:12217","Lewy body dementia","OMIM:127750","MGI:3528948"
"1600","DOID:12217","Lewy body dementia","OMIM:127750","MGI:5289951"
"1601","DOID:0050477","Liddle syndrome","OMIM:177200","MGI:104696"
"1602","DOID:0061186","long chain 3-hydroxyacyl-CoA dehydrogenase deficiency","OMIM:609016","MGI:2135593"
"1603","DOID:0110644","long QT syndrome 1","OMIM:192500","MGI:5575888"
"1604","DOID:0110644","long QT syndrome 1","OMIM:192500","MGI:5575887"
"1605","DOID:0110644","long QT syndrome 1","OMIM:192500","MGI:108083"
"1606","DOID:0110646","long QT syndrome 3","OMIM:603830","MGI:98251"
"1607","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:5523924"
"1608","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:5789331"
"1609","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:5781127"
"1610","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:3040906"
"1611","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:5432253"
"1612","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:96680"
"1613","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:4452495"
"1614","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:3040306"
"1615","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:5806500"
"1616","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:5806501"
"1617","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:4366149"
"1618","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:5705248"
"1619","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:5705247"
"1620","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:3690456"
"1621","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:3834438"
"1622","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:3690072"
"1623","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:5688298"
"1624","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:103557"
"1625","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:3834678"
"1626","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:5661917"
"1627","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:1347487"
"1628","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:6256805"
"1629","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:5449266"
"1630","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:104723"
"1631","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:1274781"
"1632","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:3690073"
"1633","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:5538515"
"1634","DOID:1324","lung cancer","OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210","MGI:5526089"
"1635","DOID:0060439","lysinuric protein intolerance","OMIM:222700","MGI:1337120"
"1636","DOID:1440","Machado-Joseph disease","OMIM:109150","MGI:5523234"
"1637","DOID:1440","Machado-Joseph disease","OMIM:109150","MGI:1099442"
"1638","DOID:1440","Machado-Joseph disease","OMIM:109150","MGI:3838159"
"1639","DOID:1440","Machado-Joseph disease","OMIM:109150","MGI:5646298"
"1640","DOID:1440","Machado-Joseph disease","OMIM:109150","MGI:3838160"
"1641","DOID:1440","Machado-Joseph disease","OMIM:109150","MGI:4940058"
"1642","DOID:1440","Machado-Joseph disease","OMIM:109150","MGI:5516450"
"1643","DOID:1440","Machado-Joseph disease","OMIM:109150","MGI:5516449"
"1644","DOID:1440","Machado-Joseph disease","OMIM:109150","MGI:4822569"
"1645","DOID:1440","Machado-Joseph disease","OMIM:109150","MGI:5516461"
"1646","DOID:1440","Machado-Joseph disease","OMIM:109150","MGI:4429400"
"1647","DOID:0060867","macrocephaly-autism syndrome","OMIM:605309","MGI:109583"
"1648","DOID:0112306","Mahvash Disease","OMIM:619290","MGI:99572"
"1649","DOID:1470","major depressive disorder","OMIM:608520|OMIM:608691","MGI:2142523"
"1650","DOID:1470","major depressive disorder","OMIM:608520|OMIM:608691","MGI:88268"
"1651","DOID:1470","major depressive disorder","OMIM:608520|OMIM:608691","MGI:99675"
"1652","DOID:0060862","mal de Meleda","OMIM:248300","MGI:1930923"
"1653","DOID:0060365","mandibulofacial dysostosis with alopecia","OMIM:616367","MGI:105923"
"1654","DOID:9269","maple syrup urine disease","OMIM:246900|OMIM:248600|OMIM:615135","MGI:2442111"
"1655","DOID:9269","maple syrup urine disease","OMIM:246900|OMIM:248600|OMIM:615135","MGI:1276534"
"1656","DOID:9269","maple syrup urine disease","OMIM:246900|OMIM:248600|OMIM:615135","MGI:88137"
"1657","DOID:9269","maple syrup urine disease","OMIM:246900|OMIM:248600|OMIM:615135","MGI:105386"
"1658","DOID:14323","Marfan syndrome","OMIM:154700","MGI:95489"
"1659","DOID:14323","Marfan syndrome","OMIM:154700","MGI:1918961"
"1660","DOID:0081075","Marsili syndrome","OMIM:147430","MGI:7329774"
"1661","DOID:0081075","Marsili syndrome","OMIM:147430","MGI:2686934"
"1662","DOID:0060246","MASA syndrome","OMIM:303350","MGI:96721"
"1663","DOID:350","mastocytosis","OMIM:154800","MGI:4942355"
"1664","DOID:350","mastocytosis","OMIM:154800","MGI:96677"
"1665","DOID:350","mastocytosis","OMIM:154800","MGI:4942354"
"1666","DOID:350","mastocytosis","OMIM:154800","MGI:4942356"
"1667","DOID:0060245","Mast syndrome","OMIM:248900","MGI:106403"
"1668","DOID:0111099","maturity-onset diabetes of the young type 1","OMIM:125850","MGI:109128"
"1669","DOID:0111100","maturity-onset diabetes of the young type 2","OMIM:125851","MGI:1270854"
"1670","DOID:0111102","maturity-onset diabetes of the young type 3","OMIM:600496","MGI:4942178"
"1671","DOID:0111102","maturity-onset diabetes of the young type 3","OMIM:600496","MGI:3603404"
"1672","DOID:0111102","maturity-onset diabetes of the young type 3","OMIM:600496","MGI:98504"
"1673","DOID:0111103","maturity-onset diabetes of the young type 4","OMIM:606392","MGI:102851"
"1674","DOID:1858","McCune Albright syndrome","OMIM:174800","MGI:4367597"
"1675","DOID:1858","McCune Albright syndrome","OMIM:174800","MGI:5883013"
"1676","DOID:1858","McCune Albright syndrome","OMIM:174800","MGI:5883022"
"1677","DOID:0080153","medium chain acyl-CoA dehydrogenase deficiency","OMIM:201450","MGI:87867"
"1678","DOID:0050902","medulloblastoma","OMIM:155255","MGI:5570745"
"1679","DOID:0050902","medulloblastoma","OMIM:155255","MGI:107656"
"1680","DOID:0050902","medulloblastoma","OMIM:155255","MGI:4355870"
"1681","DOID:0050902","medulloblastoma","OMIM:155255","MGI:5447066"
"1682","DOID:0050902","medulloblastoma","OMIM:155255","MGI:3830736"
"1683","DOID:0050902","medulloblastoma","OMIM:155255","MGI:108075"
"1684","DOID:0050902","medulloblastoma","OMIM:155255","MGI:3819431"
"1685","DOID:0050902","medulloblastoma","OMIM:155255","MGI:105373"
"1686","DOID:0110632","megaconial type congenital muscular dystrophy","OMIM:602541","MGI:1328313"
"1687","DOID:0111403","mega-corpus-callosum syndrome with cerebellar hypoplasia and cortical malformations","OMIM:618273","MGI:1861901"
"1688","DOID:0060610","megacystis-microcolon-intestinal hypoperistalsis syndrome","OMIM:155310","MGI:104589"
"1689","DOID:0060610","megacystis-microcolon-intestinal hypoperistalsis syndrome","OMIM:155310","MGI:88398"
"1690","DOID:0060610","megacystis-microcolon-intestinal hypoperistalsis syndrome","OMIM:155310","MGI:2135671"
"1691","DOID:0080316","megalencephalic leukoencephalopathy with subcortical cysts 1","OMIM:604004","MGI:2157910"
"1692","DOID:1595","melancholic depression","OMIM:608516","MGI:3695125"
"1693","DOID:1595","melancholic depression","OMIM:608516","MGI:1316740"
"1694","DOID:1595","melancholic depression","OMIM:608516","MGI:1261831"
"1695","DOID:1595","melancholic depression","OMIM:608516","MGI:2651811"
"1696","DOID:1595","melancholic depression","OMIM:608516","MGI:2447658"
"1697","DOID:3687","MELAS syndrome","OMIM:540000","MGI:102482"
"1698","DOID:2920","membranoproliferative glomerulonephritis","OMIM:305800","MGI:1855696"
"1699","DOID:2920","membranoproliferative glomerulonephritis","OMIM:305800","MGI:3850494"
"1700","DOID:2920","membranoproliferative glomerulonephritis","OMIM:305800","MGI:88227"
"1701","DOID:2920","membranoproliferative glomerulonephritis","OMIM:305800","MGI:88385"
"1702","DOID:1838","Menkes disease","OMIM:309400","MGI:96817"
"1703","DOID:1838","Menkes disease","OMIM:309400","MGI:99400"
"1704","DOID:0080208","metabolic dysfunction-associated steatotic liver disease","OMIM:613282|OMIM:613387","MGI:2151796"
"1705","DOID:0080208","metabolic dysfunction-associated steatotic liver disease","OMIM:613282|OMIM:613387","MGI:104663"
"1706","DOID:0080208","metabolic dysfunction-associated steatotic liver disease","OMIM:613282|OMIM:613387","MGI:2444680"
"1707","DOID:0080208","metabolic dysfunction-associated steatotic liver disease","OMIM:613282|OMIM:613387","MGI:3644953"
"1708","DOID:0080208","metabolic dysfunction-associated steatotic liver disease","OMIM:613282|OMIM:613387","MGI:1858305"
"1709","DOID:0080208","metabolic dysfunction-associated steatotic liver disease","OMIM:613282|OMIM:613387","MGI:3028849"
"1710","DOID:0080208","metabolic dysfunction-associated steatotic liver disease","OMIM:613282|OMIM:613387","MGI:2653833"
"1711","DOID:0080208","metabolic dysfunction-associated steatotic liver disease","OMIM:613282|OMIM:613387","MGI:1913746"
"1712","DOID:0080208","metabolic dysfunction-associated steatotic liver disease","OMIM:613282|OMIM:613387","MGI:2446134"
"1713","DOID:0080208","metabolic dysfunction-associated steatotic liver disease","OMIM:613282|OMIM:613387","MGI:104993"
"1714","DOID:0080208","metabolic dysfunction-associated steatotic liver disease","OMIM:613282|OMIM:613387","MGI:6259430"
"1715","DOID:10581","metachromatic leukodystrophy","OMIM:249900|OMIM:250100","MGI:88077"
"1716","DOID:10581","metachromatic leukodystrophy","OMIM:249900|OMIM:250100","MGI:97783"
"1717","DOID:0111814","methylmalonic acidemia and homocysteinemia cblX type","OMIM:309541","MGI:105942"
"1718","DOID:0060741","methylmalonic acidemia due to transcobalamin receptor defect","OMIM:613646","MGI:1860083"
"1719","DOID:0050715","methylmalonic aciduria and homocystinuria type cblC","OMIM:277400","MGI:1914346"
"1720","DOID:0050715","methylmalonic aciduria and homocystinuria type cblC","OMIM:277400","MGI:1930964"
"1721","DOID:0060740","methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency","OMIM:251000","MGI:97239"
"1722","DOID:0060740","methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency","OMIM:251000","MGI:5527450"
"1723","DOID:5812","MHC class II deficiency","OMIM:209920","MGI:108445"
"1724","DOID:0060609","microcephalic osteodysplastic primordial dwarfism type II","OMIM:210720","MGI:102722"
"1725","DOID:11252","microcytic anemia","OMIM:206200","MGI:109547"
"1726","DOID:0060861","microphthalmia with limb anomalies","OMIM:206920","MGI:1929878"
"1727","DOID:0060775","microvillus inclusion disease","OMIM:251850","MGI:106598"
"1728","DOID:0060775","microvillus inclusion disease","OMIM:251850","MGI:106211"
"1729","DOID:0060469","Miller-Dieker lissencephaly syndrome","OMIM:247200","MGI:2151233"
"1730","DOID:0060469","Miller-Dieker lissencephaly syndrome","OMIM:247200","MGI:109520"
"1731","DOID:0060469","Miller-Dieker lissencephaly syndrome","OMIM:247200","MGI:894689"
"1732","DOID:0060469","Miller-Dieker lissencephaly syndrome","OMIM:247200","MGI:1338010"
"1733","DOID:0060469","Miller-Dieker lissencephaly syndrome","OMIM:247200","MGI:109150"
"1734","DOID:0080111","mitochondrial complex III deficiency nuclear type 1","OMIM:124000","MGI:1914071"
"1735","DOID:0080120","mitochondrial DNA depletion syndrome 2","OMIM:609560","MGI:1913266"
"1736","DOID:0080121","mitochondrial DNA depletion syndrome 3","OMIM:251880","MGI:97138"
"1737","DOID:0080124","mitochondrial DNA depletion syndrome 5","OMIM:612073","MGI:1306775"
